YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW
2018,2,48,1,932.9,1008.2,29.5,19.5,13.3,37,15.3,32,2,2
2018,2,48,2,932.9,1008.2,29.5,19,12.2,35,14.3,32,2,1
2018,2,48,3,932.9,1008.7,28,18.5,12.3,38,14.4,32,2,1
2018,2,48,4,932.9,1008.7,27.5,19,13.7,43,15.7,32,2,2
2018,2,48,5,934,1010.3,27,20,16,51,18.2,32,2,1
2018,2,48,6,932.9,1008,31,22,17.3,44,19.8,32,2,3
2018,2,48,7,933.7,1010.8,24,21,19.4,76,22.7,32,2,2
2018,2,48,8,931.7,1007,29.5,19,12.2,35,14.3,32,2,2
2018,2,48,9,930.7,1005.6,31,22,17.3,44,19.8,32,2,2
2018,2,48,10,931.6,1006.7,31,22,17.3,44,19.8,32,2,2
2018,2,48,11,932.6,1007.9,29.5,21,16.3,45,18.6,32,2,2
2018,2,48,12,935.6,1011.5,29,22.5,19.3,56,22.5,32,2,1
2018,2,48,13,936.6,1012.5,29,21,16.6,47,19,32,2,2
2018,2,48,14,936.6,1012.3,29.5,22,18.2,51,20.9,32,2,2
2018,2,48,15,935.6,1011.3,29.5,22.5,19.1,54,22.1,32,2,2
2018,2,48,16,935.6,1011.3,29.5,20.5,15.4,42,17.5,32,2,3
2018,2,48,17,933,1008.6,29,21,16.6,47,19,32,2,2
2018,2,48,18,930.8,1006,29.5,20.5,15.4,42,17.5,32,2,2
2018,2,48,19,932.6,1007.9,30,21.5,17,46,19.4,32,2,3
2018,2,48,20,931.6,1006.7,30.5,21,15.7,41,17.9,5,2,1
2018,2,48,21,930.6,1005.8,30,21,16,43,18.3,5,2,2
2018,2,48,22,929.6,1004.3,31.5,21.5,16,40,18.3,5,2,1
2018,2,48,23,930.6,1005.5,31,20.5,14.4,37,16.4,32,2,1
2018,2,48,24,931.5,1006.6,30.5,21,15.7,41,17.9,32,2,2
2018,2,48,25,931.6,1006.4,31.5,20,12.9,32,14.9,32,2,2
2018,2,48,26,931.5,1006.3,32,20.5,13.7,33,15.7,32,2,3
2018,2,48,27,930.4,1005.1,31.5,20.5,14,35,16,5,2,0
2018,2,48,28,930.4,1004.8,32.5,21,14.4,34,16.4,32,2,1
2018,3,12,1,934.7,1013.1,19,16,14,73,16,32,2,2
2018,3,12,2,934.7,1012.9,20,16,13.2,65,15.3,32,2,1
2018,3,12,3,934.2,1012.4,19.5,14,9.6,53,12,32,2,1
2018,3,12,4,933.5,1010.6,24,17,12.2,48,14.3,32,2,1
2018,3,12,5,934.5,1012.7,20,16,13.2,65,15.3,32,2,1
2018,3,12,6,934.5,1012.7,20,16,13.2,65,15.3,32,2,1
2018,3,12,7,934.6,1012.8,20,17.5,15.9,78,18.2,5,2,1
2018,3,12,8,935.6,1013.1,23,17,13,53,15,5,2,1
2018,3,12,9,935.6,1013.4,21,15,10.4,51,12.7,32,2,1
2018,3,12,10,935.5,1014.1,19,15.5,13,69,15.1,32,2,1
2018,3,12,11,935.8,1013.3,23,16.5,11.8,49,13.8,32,2,2
2018,3,12,12,936.5,1014,23,20,18.4,75,21.2,32,2,2
2018,3,12,13,935.3,1013.1,22,20,18.9,83,21.9,32,2,2
2018,3,12,14,935.3,1012.5,24,22,21,84,25,32,2,1
2018,3,12,15,935.3,1012.5,24,22,21,84,25,32,2,1
2018,3,12,16,934.2,1011,25,23,22.1,84,26.6,32,2,1
2018,3,12,17,934.3,1011.9,22,21,20.5,91,24.1,32,2,1
2018,3,12,18,934.3,1011.4,23.5,21.5,20.5,83,24.2,32,2,2
2018,3,12,19,935.4,1012.4,25,18,13.5,49,15.5,32,2,1
2018,3,12,20,935.3,1012.8,23,20,18.4,75,21.2,32,2,2
2018,3,12,21,934.4,1011.7,23,20.5,19.2,79,22.3,32,2,1
2018,3,12,22,933.3,1009.9,26,23,21.6,77,25.9,32,2,1
2018,3,12,23,933.3,1009.6,27,21.5,18.7,61,21.6,32,2,1
2018,3,12,24,934.3,1010.6,27,23,21.1,71,25.1,32,4,2
2018,3,12,25,936.3,1013.3,25,22.5,21.3,80,25.4,32,2,1
2018,3,12,26,937.3,1015,23,20,18.4,75,21.2,32,4,2
2018,3,12,27,935.7,1012.9,23.5,21.5,20.5,83,24.2,32,4,3
2018,3,12,28,934.3,1010.6,27,23,21.1,71,25.1,32,4,1
2018,3,12,29,934.3,1010.6,27,23,21.1,71,25.1,32,4,1
2018,3,12,30,934.3,1010.3,27.5,24,22.4,74,27.2,32,4,3
2018,3,12,31,933.7,1010.3,25.5,23,21.8,80,26.3,32,4,3
2018,3,48,1,930.4,1005.1,32,20.5,13.7,33,15.7,32,2,1
2018,3,48,2,929.4,1003.8,32.5,21,14.4,34,16.4,32,2,2
2018,3,48,3,930.3,1004.5,33.5,21,13.7,30,15.7,32,2,2
2018,3,48,4,930.3,1004.7,33,21,14,32,16.1,5,2,1
2018,3,48,5,931.3,1005.6,33.5,21,13.7,30,15.7,32,2,2
2018,3,48,6,931.3,1005.9,32.5,21,14.4,34,16.4,32,2,2
2018,3,48,7,930.3,1005,32,19,10.2,26,12.5,32,2,1
2018,3,48,8,931.3,1006.1,32,18.5,8.9,24,11.4,32,2,1
2018,3,48,9,931.3,1006.1,32,20.5,13.7,33,15.7,32,2,1
2018,3,48,10,930.3,1004.7,33,21.5,15.1,34,17.2,32,2,2
2018,3,48,11,931.3,1006.1,31.5,22,17.1,42,19.5,32,2,1
2018,3,48,12,932.1,1007.2,31,23.5,20,52,23.4,32,2,2
2018,3,48,13,931.3,1006.1,32,23,18.6,45,21.5,32,2,2
2018,3,48,14,930,1004.7,32,23,18.6,45,21.4,32,2,3
2018,3,48,15,928.9,1003.2,33,23.5,18.9,44,22,32,2,2
2018,3,48,16,928.9,1003.9,30,24,21.3,60,25.4,32,2,1
2018,3,48,17,931.2,1006.8,29,24,21.8,65,26.1,32,2,2
2018,3,48,18,931.2,1006.3,31,22.5,18.2,47,21,32,2,1
2018,3,48,19,931.2,1006,32,21.5,15.7,38,17.9,32,2,1
2018,3,48,20,931.1,1005.4,34,24,19.3,42,22.5,32,2,2
2018,3,48,21,930.1,1004,35,24.5,19.7,41,23,32,2,1
2018,3,48,22,929.3,1003.2,34.5,24,19,40,22.1,32,2,1
2018,3,48,23,929.3,1003.2,35,24.5,19.7,41,23,32,2,1
2018,3,48,24,931.3,1005.4,35,25.5,21.4,46,25.6,32,2,1
2018,3,48,25,932.3,1006.9,33,23.5,18.9,44,22,32,2,2
2018,3,48,26,932.3,1006.4,34.5,23.5,18.1,38,20.8,32,4,4
2018,3,48,27,930.3,1004.2,35,24.5,19.7,41,23,32,4,6
2018,3,48,28,930.3,1004,35.5,25,20.3,41,23.9,32,4,6
2018,3,48,29,929.3,1003,35.5,26.5,22.9,48,27.9,32,4,5
2018,3,48,30,931.3,1007.7,26,23.5,22.4,81,27.1,32,6,4
2018,3,48,31,929.3,1003.7,32.5,25.5,22.6,56,27.5,32,4,5
2018,4,12,1,933.7,1010,27,23.9,22.5,77,27.4,32,4,4
2018,4,12,2,934.3,1010.9,25.5,23,21.8,80,26.3,32,4,2
2018,4,12,3,934.2,1011,25,22.5,21.3,80,25.4,32,4,2
2018,4,12,4,933.2,1010.3,24,22,21,84,25,32,4,3
2018,4,12,5,932.1,1009,24,22.5,21.8,88,26.1,32,4,2
2018,4,12,6,932.5,1009.4,24,22,21,84,25,32,4,3
2018,4,12,7,934.1,1010.7,25.5,23,21.8,80,26.3,32,4,1
2018,4,12,8,934.9,1012,24,21.5,20.2,80,23.8,32,4,3
2018,4,12,9,935.2,1012.2,24.5,21.5,20,76,23.4,32,4,2
2018,4,12,10,934.1,1011.2,24,21,19.4,76,22.7,32,4,3
2018,4,12,11,935.1,1012.1,25,22,20.5,76,24.2,32,4,3
2018,4,12,12,934,1010.6,26,22.5,20.8,73,24.7,32,4,2
2018,4,12,13,934,1010.6,26,23,21.6,77,25.9,32,4,3
2018,4,12,14,933.9,1010.2,26.5,23,21.4,74,25.5,32,4,2
2018,4,12,15,933.8,1010.4,26,23,21.6,77,25.9,32,4,2
2018,4,12,16,934.5,1010.8,27,24,22.7,77,27.6,23,4,3
2018,4,12,17,935.2,1011.7,26.5,23.5,22.1,77,26.7,32,4,5
2018,4,12,18,933.8,1010.1,27,23.5,21.9,74,26.4,32,8,5
2018,4,12,19,932.7,1008.5,28,23.5,21.5,68,25.6,32,4,6
2018,4,12,20,932.7,1008.5,28,23,20.7,65,24.4,32,4,5
2018,4,12,21,932.7,1008.8,26.5,22.5,20.6,70,24.3,32,6,10
2018,4,12,22,932.7,1008.3,29,25,23.3,72,28.7,32,4,3
2018,4,12,23,933.9,1010.5,26,22.5,20.8,73,24.7,32,6,9
2018,4,12,24,932.9,1009.3,26,23,21.6,77,25.9,32,6,5
2018,4,12,25,932.9,1009.8,24,22,21,84,25,32,6,5
2018,4,12,26,932.3,1008.4,27,24,22.7,77,27.6,14,6,6
2018,4,12,27,932.9,1009.3,26,24,23.1,84,28.4,14,4,5
2018,4,12,28,932.9,1009.3,25.5,23,21.8,80,26.3,32,4,4
2018,4,12,29,932.9,1009.3,25.5,23,21.8,80,26.3,32,4,4
2018,4,12,30,931.7,1007.3,29,24,21.8,65,26.1,32,6,6
2018,4,48,1,929.3,1003.5,34,26.5,23.5,55,29.1,32,4,4
2018,4,48,2,931.3,1007.7,26,21.5,19.2,66,22.3,32,4,4
2018,4,48,3,928.9,1002.6,34.5,24,19,40,22.1,32,4,3
2018,4,48,4,927.9,1001.9,34,24,19.3,42,22.5,32,4,5
2018,4,48,5,927.9,1001.6,34.5,23.5,18.1,38,20.8,32,4,4
2018,4,48,6,928.9,1002.9,34,24,19.3,42,22.5,32,4,9
2018,4,48,7,929.8,1004,34,25,21.1,47,25,32,4,4
2018,4,48,8,931.2,1006,32,24,20.3,50,23.9,32,4,5
2018,4,48,9,929.9,1004.3,32.5,23.9,19.9,48,23.3,32,4,4
2018,4,48,10,928.9,1003.2,32.5,24.5,20.9,51,24.8,32,4,5
2018,4,48,11,928.8,1002.8,33.5,24.5,20.4,47,24.1,32,4,4
2018,4,48,12,927.8,1001.5,34.5,25.5,21.7,47,26,32,4,7
2018,4,48,13,928.8,1002.5,35,25.5,21.4,46,25.6,32,4,6
2018,4,48,14,927.7,1001.4,34.5,25.5,21.7,47,26,32,4,6
2018,4,48,15,928.7,1002.7,33.5,25.5,22.1,52,26.7,32,4,7
2018,4,48,16,929.6,1004,33,26,23.2,57,28.4,32,4,7
2018,4,48,17,929.6,1003.3,36,26.3,22.3,45,27,32,4,6
2018,4,48,18,928.5,1001.8,37,27,23,45,28.2,32,4,4
2018,4,48,19,928.5,1002,36,27,23.5,49,29,32,4,6
2018,4,48,20,928.5,1002.2,34.5,24.5,19.9,43,23.2,23,6,5
2018,4,48,21,927.5,1000.8,36.3,26.3,22.2,44,26.8,32,4,10
2018,4,48,22,929.6,1005.8,26,22.5,20.8,73,24.7,32,6,2
2018,4,48,23,928.7,1002.2,35.5,26.5,22.9,48,27.9,14,6,9
2018,4,48,24,927.8,1003.6,26.5,22.5,20.6,70,24.3,32,6,8
2018,4,48,25,927.9,1001.6,35,26,22.3,48,27,32,6,7
2018,4,48,26,926.7,1000.1,36,27,23.5,49,29,32,6,8
2018,4,48,27,928.6,1002.1,36,25.5,21,42,24.9,32,4,8
2018,4,48,28,928.7,1002.2,35.5,25,20.3,41,23.9,32,4,7
2018,4,48,29,927.6,1001.1,35.5,26.5,22.9,48,27.9,32,4,7
2018,4,48,30,927.5,1000.8,36.5,26.5,22.4,45,27.2,32,6,7
2018,5,12,1,931.7,1007.3,29,24,21.8,65,26.1,32,4,6
2018,5,12,2,932.1,1007.7,28.5,24,22,68,26.5,32,4,4
2018,5,12,3,932.8,1008.6,28,24,22.2,71,26.9,32,6,5
2018,5,12,4,933.9,1011,24,22,21,84,25,32,6,6
2018,5,12,5,933.9,1010.2,27,24,22.7,77,27.6,32,6,7
2018,5,12,6,933.9,1010.2,27,24,22.7,77,27.6,32,4,4
2018,5,12,7,933.8,1010.1,27,24,22.7,77,27.6,32,4,5
2018,5,12,8,932.7,1008.3,29,24.5,22.6,68,27.4,32,4,3
2018,5,12,9,932.7,1008.8,27,23.5,21.9,74,26.4,32,4,4
2018,5,12,10,934.7,1010.7,27.5,23.5,21.7,71,26,32,4,4
2018,5,12,11,933.2,1009.5,26.5,22.5,20.6,70,24.3,32,4,5
2018,5,12,12,932.9,1009,27,22,19.5,64,22.8,32,4,5
2018,5,12,13,931.8,1007.6,28,23.5,21.5,68,25.6,32,4,3
2018,5,12,14,933,1009.4,26,23.5,22.4,81,27.1,32,6,7
2018,5,12,15,932.5,1008.9,25.5,22.5,21.1,77,25,32,4,3
2018,5,12,16,931.1,1007.5,25.5,23.5,22.6,84,27.5,32,6,5
2018,5,12,17,931,1007.2,26,23.5,22.4,81,27.1,32,4,5
2018,5,12,18,929.9,1006.1,26,23.5,22.4,81,27.1,14,6,5
2018,5,12,19,929.9,1005.9,26.5,24.5,23.6,85,29.3,32,4,4
2018,5,12,20,930.1,1007.1,23,22,21.5,91,25.7,32,6,6
2018,5,12,21,930.3,1006.3,27,24,22.7,77,27.6,14,4,3
2018,5,12,22,931,1007.5,25,22.5,21.3,80,25.4,32,6,7
2018,5,12,23,930.9,1007.1,26,23.5,22.4,81,27.1,14,4,3
2018,5,12,24,930.9,1006.9,26.5,24,22.9,81,28,32,4,4
2018,5,12,25,929.8,1005.5,28,24.5,23,74,28.2,32,4,5
2018,5,12,26,929.8,1005.5,28,24.5,23,74,28.2,32,4,3
2018,5,12,27,928.7,1004.2,28,23.5,21.5,68,25.6,32,4,9
2018,5,12,28,928.7,1004.2,28,24.5,23,74,28.2,14,4,5
2018,5,12,29,927.6,1003.4,27,24,22.7,77,27.6,32,6,5
2018,5,12,30,927.8,1003.6,26.5,23.5,22.1,77,26.7,32,2,4
2018,5,12,31,928.8,1004.9,26,23.5,22.4,81,27.1,32,6,7
2018,5,48,1,927.5,1002,32,25.5,22.8,59,27.8,32,6,5
2018,5,48,2,928.6,1003.6,30,24.5,22.1,63,26.7,32,6,5
2018,5,48,3,927.5,1001.2,34.5,26.5,23.3,52,28.7,32,4,7
2018,5,48,4,929.7,1004.4,32,26,23.6,61,29.2,32,4,7
2018,5,48,5,929.7,1003.6,34.5,25.5,21.7,47,26,32,4,6
2018,5,48,6,930.7,1005.1,33,24,19.8,46,23.2,32,6,7
2018,5,48,7,929.6,1003.5,34.5,25.5,21.7,47,26,32,4,6
2018,5,48,8,928.5,1002.2,35,26.5,23.1,50,28.3,32,4,5
2018,5,48,9,928.5,1002.2,34.5,26.5,23.3,52,28.7,32,4,5
2018,5,48,10,928.5,1004,28,24.5,23,74,28.2,32,4,4
2018,5,48,11,928.6,1003.3,30.5,22.4,18.3,48,21.1,32,4,6
2018,5,48,12,928.6,1002.6,34,24.5,20.2,45,23.7,32,4,7
2018,5,48,13,929.1,1006.1,22.5,21.5,21,91,24.9,32,6,5
2018,5,48,14,928.9,1003.9,30,22,17.9,48,20.6,32,4,5
2018,5,48,15,927.9,1002.9,30,24.5,22.1,63,26.7,5,6,8
2018,5,48,16,927.9,1002.4,32,24,20.3,50,23.9,32,4,4
2018,5,48,17,926.8,1000.6,33.5,24.5,20.4,47,24.1,32,4,6
2018,5,48,18,926.8,1000.6,33.5,24.5,20.4,47,24.1,32,4,5
2018,5,48,19,926.6,1000.2,35,26.5,23.1,50,28.3,32,4,6
2018,5,48,20,927,1001.3,32,25.5,22.8,59,27.8,32,4,6
2018,5,48,21,926.8,1000.6,34,26,22.7,52,27.7,32,4,5
2018,5,48,22,927.8,1002.5,31,25,22.4,61,27.2,32,4,4
2018,5,48,23,926.7,1000.5,34,24,19.3,42,22.5,32,4,5
2018,5,48,24,925.7,999.8,32.5,25,21.8,53,26.1,32,4,4
2018,5,48,25,925.7,1000,32,24.5,21.2,53,25.2,32,4,7
2018,5,48,26,925.7,999.8,33,26,23.2,57,28.4,32,4,6
2018,5,48,27,925.6,999.9,32,28,26.6,73,34.8,32,4,0
2018,5,48,28,923.7,997.1,34.5,26.5,23.3,52,28.7,32,4,6
2018,5,48,29,923.6,996.8,35.5,26.5,22.9,48,27.9,32,4,5
2018,5,48,30,924.6,998.3,34,26,22.7,52,27.7,32,4,4
2018,5,48,31,925.5,999.1,34.5,26.5,23.3,52,28.7,32,4,6
2018,6,12,1,930.9,1006.6,27.5,24,22.4,74,27.2,32,8,8
2018,6,12,2,929.9,1006.1,26,23.5,22.4,81,27.1,32,6,8
2018,6,12,3,929.9,1006.4,25,22.5,21.3,80,25.4,32,6,5
2018,6,12,4,929.3,1005.5,26,23,21.6,77,25.9,32,2,3
2018,6,12,5,929,1005.1,26,23,21.6,77,25.9,32,4,5
2018,6,12,6,930.9,1006.9,27,23.5,21.9,74,26.4,32,4,3
2018,6,12,7,930,1006.2,25.5,22.5,21.1,77,25,32,6,5
2018,6,12,8,928.1,1004.2,25.5,22.5,21.1,77,25,32,6,6
2018,6,12,9,928,1004.3,25,22,20.5,76,24.2,32,8,9
2018,6,12,10,928.2,1004.5,25,22.5,21.3,80,25.4,32,6,6
2018,6,12,11,928.9,1005,26,23,21.6,77,25.9,32,20,7
2018,6,12,12,929.3,1005.5,25.5,22.5,21.1,77,25,32,6,9
2018,6,12,13,929.2,1005.4,26,22.5,20.8,73,24.7,32,6,9
2018,6,12,14,930.2,1006.4,26,22.5,20.8,73,24.7,32,6,6
2018,6,12,15,931,1007.2,26,22.5,20.8,73,24.7,32,6,7
2018,6,12,16,932,1008.4,26,22.5,20.8,73,24.7,32,6,6
2018,6,12,17,931.9,1008.3,26,22.5,20.8,73,24.7,32,6,6
2018,6,12,18,930.9,1007.4,25,22,20.5,76,24.2,32,6,6
2018,6,12,19,929.9,1006.1,26,22,20,70,23.5,32,4,3
2018,6,12,20,929.1,1005.3,26,22.5,20.8,73,24.7,32,4,6
2018,6,12,21,929.6,1005.6,26.5,23,21.4,74,25.5,23,4,3
2018,6,12,22,929,1005.1,25.5,22.5,21.1,77,25,32,4,3
2018,6,12,23,929.6,1005.8,26,22.5,20.8,73,24.7,32,4,5
2018,6,12,24,929.6,1005.8,26,22.5,20.8,73,24.7,32,4,3
2018,6,12,25,930.1,1006.6,25,22,20.5,76,24.2,32,4,4
2018,6,12,26,929.2,1005.7,25,22,20.5,76,24.2,32,4,5
2018,6,12,27,927.2,1003.5,25,22,20.5,76,24.2,32,4,2
2018,6,12,28,928.3,1004.9,24,22,21,84,25,32,6,7
2018,6,12,29,929.3,1006,24,22,21,84,25,32,4,4
2018,6,12,30,930.7,1007.4,24,22,21,84,25,32,4,3
2018,6,48,1,926.6,1000.7,33,26.5,23.9,59,29.8,32,4,5
2018,6,48,2,927,1003.7,23,22,21.5,91,25.7,14,10,7
2018,6,48,3,925.9,1000.8,30,25.5,23.7,69,29.3,32,4,4
2018,6,48,4,924.9,999.1,31.5,25,22.2,58,26.9,32,4,4
2018,6,48,5,925.9,1001.3,28,24,22.2,71,26.9,14,4,5
2018,6,48,6,926.9,1001.5,30.5,25,22.7,63,27.6,32,4,7
2018,6,48,7,925.9,1001.3,27.5,25.5,24.7,85,31.2,32,4,7
2018,6,48,8,925,999.9,29,23.5,21,62,24.9,32,2,5
2018,6,48,9,924.2,999.9,25.5,23.5,22.6,84,27.5,32,6,8
2018,6,48,10,926,1000.9,29.5,24,21.5,63,25.8,32,4,7
2018,6,48,11,926,1000.9,30,25,22.9,66,28,32,4,4
2018,6,48,12,926,1000.6,30.5,25,22.7,63,27.6,32,4,6
2018,6,48,13,926,1000.6,30.5,24.6,22,61,26.6,32,4,6
2018,6,48,14,927.9,1002.9,30,23.5,20.5,57,24.2,32,4,6
2018,6,48,15,926.9,1001.2,32,25,22,56,26.5,32,4,6
2018,6,48,16,927.8,1002.3,32,24.5,21.2,53,25.2,32,6,7
2018,6,48,17,928.8,1005.1,25,24.5,24.3,96,30.4,32,6,7
2018,6,48,18,927.8,1002.1,32.5,24,20.1,48,23.6,23,4,4
2018,6,48,19,926.8,1001.1,32,25,22,56,26.5,32,4,6
2018,6,48,20,925.8,1000.1,31.5,25,22.2,58,26.9,32,4,4
2018,6,48,21,925.7,1000,31.5,25,22.2,58,26.9,32,4,4
2018,6,48,22,926.9,1001.8,29.5,24,21.5,63,25.8,32,4,4
2018,6,48,23,925.9,1000.5,30.5,24.5,21.9,60,26.3,32,4,4
2018,6,48,24,926.9,1001.5,30.5,25,22.7,63,27.6,32,4,5
2018,6,48,25,925.9,1000.8,30,24.5,22.1,63,26.7,32,4,5
2018,6,48,26,925.9,1000.2,32,25,22,56,26.5,32,4,7
2018,6,48,27,924.9,999.6,30,24.5,22.1,63,26.7,32,4,4
2018,6,48,28,926.1,1001.5,27.5,23,20.9,67,24.8,32,4,5
2018,6,48,29,926.1,1000.7,31,24.5,21.6,58,25.9,32,4,4
2018,6,48,30,927,1001.9,30,24.5,22.1,63,26.7,32,4,4
2018,7,12,1,930.2,1006.7,25,22,20.5,76,24.2,32,4,3
2018,7,12,2,930.4,1007.1,23.5,22,21.3,87,25.3,32,6,7
2018,7,12,3,931.3,1008.7,22,21,20.5,91,24.1,14,6,8
2018,7,12,4,931.3,1008.2,24,22,21,84,25,32,4,3
2018,7,12,5,931.3,1008.2,24,21.5,20.2,80,23.8,32,4,5
2018,7,12,6,930.2,1006.7,25,22,20.5,76,24.2,32,4,4
2018,7,12,7,929.3,1005.8,25,22.5,21.3,80,25.4,32,4,3
2018,7,12,8,928.3,1004.9,24,22,21,84,25,23,8,10
2018,7,12,9,927.9,1004.2,24.6,22.5,21.5,83,25.7,23,8,7
2018,7,12,10,928.9,1005.2,24.6,22.4,21.3,82,25.5,32,8,6
2018,7,12,11,929.3,1005.5,25.6,22.5,21,76,25,23,10,7
2018,7,12,12,928.4,1005,23.6,21.5,20.4,83,24.1,32,10,10
2018,7,12,13,928,1004.3,25,22,20.5,76,24.2,32,8,9
2018,7,12,14,927.3,1003.6,25,22.5,21.3,80,25.4,32,8,7
2018,7,12,15,927.3,1003.4,25.6,22.5,21,76,25,23,8,8
2018,7,12,16,927.3,1003.4,26,23,21.6,77,25.9,23,8,7
2018,7,12,17,928.2,1004,26.6,23.5,22.1,77,26.7,32,12,8
2018,7,12,18,928.7,1005,25,22,20.5,76,24.2,32,8,8
2018,7,12,19,928.6,1004.7,26,23,21.6,77,25.9,23,8,7
2018,7,12,20,928.6,1004.7,26,23,21.6,77,25.9,32,6,7
2018,7,12,21,929.9,1006.4,25,22.5,21.3,80,25.4,32,8,9
2018,7,12,22,930.2,1006.4,26,23.5,22.4,81,27.1,23,12,12
2018,7,12,23,930.2,1006.4,26,23.5,22.4,81,27.1,32,8,7
2018,7,12,24,930.2,1006.4,25.6,23,21.8,80,26.2,32,8,8
2018,7,12,25,931.4,1007.8,26,23.5,22.4,81,27.1,32,8,7
2018,7,12,26,932.1,1008.5,26,23.5,22.4,81,27.1,32,8,8
2018,7,12,27,931.1,1007.5,25.6,22.9,21.6,79,25.9,32,6,7
2018,7,12,28,931.2,1007.6,25.6,22.9,21.6,79,25.9,32,8,6
2018,7,12,29,930,1006.2,26,23.5,22.4,81,27.1,32,8,7
2018,7,12,30,930.1,1006.3,26,21.5,19.2,66,22.3,23,8,8
2018,7,12,31,931.1,1007.5,25.6,21.5,19.4,69,22.6,32,6,7
2018,7,48,1,927.1,1002.4,29,23.5,21,62,24.9,32,4,4
2018,7,48,2,927,1001.3,31.5,25,22.2,58,26.9,32,4,6
2018,7,48,3,927.1,1002.1,29.5,24,21.5,63,25.8,32,4,4
2018,7,48,4,928.1,1003.1,29.5,24,21.5,63,25.8,32,4,4
2018,7,48,5,928.1,1002.8,31,24,20.8,55,24.7,32,4,4
2018,7,48,6,927.2,1002.5,28.5,23.5,21.2,65,25.3,32,4,4
2018,7,48,7,926.1,1001,29.5,24.5,22.3,66,27.1,32,4,5
2018,7,48,8,925.2,1000.3,28.5,24,22,68,26.5,32,8,8
2018,7,48,9,925.2,1000.1,29.4,24.3,22.1,65,26.6,32,8,9
2018,7,48,10,926.1,1001.5,28,24.5,23,74,28.2,23,10,9
2018,7,48,11,926.2,1002.1,26,23.5,22.4,81,27.1,32,6,6
2018,7,48,12,925.1,1000.2,28.6,24,22,68,26.4,32,10,7
2018,7,48,13,925.3,1000.2,29.6,24.5,22.5,66,27.4,32,8,5
2018,7,48,14,925.2,1000.3,28.6,23.9,21.8,67,26.2,32,6,8
2018,7,48,15,925.2,1000.3,28.6,24,22,68,26.4,32,6,8
2018,7,48,16,925.1,1000,29.6,24.5,22.3,65,27,32,6,7
2018,7,48,17,926.1,1001,30,24.9,22.7,65,27.7,32,6,6
2018,7,48,18,926,1000.6,31,25,22.4,61,27.2,32,6,7
2018,7,48,19,926,1000.6,30.5,25,22.7,63,27.6,32,8,7
2018,7,48,20,926,1000.9,29.5,24,21.5,63,25.8,23,6,6
2018,7,48,21,927.1,1002.1,29.6,24.5,22.3,65,27,32,6,8
2018,7,48,22,927,1001.9,30,25,22.9,66,28,32,8,7
2018,7,48,23,926,1000.6,30.6,25.5,23.4,66,28.9,32,6,8
2018,7,48,24,926.9,1001.2,32,25.5,22.8,59,27.8,32,6,9
2018,7,48,25,928.3,1003.3,30,25,22.9,66,28,32,6,7
2018,7,48,26,928.9,1003.6,31,25.5,23.2,64,28.6,32,6,8
2018,7,48,27,928.9,1004.4,28,25,23.7,78,29.5,32,6,8
2018,7,48,28,927.9,1002.9,30,25.5,23.7,69,29.3,32,8,7
2018,7,48,29,926.9,1001.2,31.6,22.5,17.9,44,20.6,32,6,7
2018,7,48,30,926.9,1001.5,31,22.5,18.2,47,21,32,6,7
2018,7,48,31,927.1,1001.6,31.6,23.5,19.7,49,23,32,6,7
2018,8,12,1,931.1,1007.7,25,21,18.9,69,21.9,32,6,7
2018,8,12,2,932.1,1008.7,25,21,18.9,69,21.9,23,6,7
2018,8,12,3,933.1,1009.9,25,21.5,19.7,73,23.1,32,6,7
2018,8,12,4,933.1,1009.7,25.5,21.5,19.5,70,22.7,32,6,7
2018,8,12,5,932.1,1008.5,25.5,21,18.6,66,21.6,23,8,7
2018,8,12,6,931.1,1007.5,25.5,21.5,19.5,70,22.7,32,6,8
2018,8,12,7,929.3,1006,24,20.5,18.6,72,21.5,32,6,8
2018,8,12,8,929.3,1006,24,20.5,18.6,72,21.5,32,6,7
2018,8,12,9,930.3,1006.8,25,21.5,19.7,73,23.1,32,8,8
2018,8,12,10,931.3,1007.9,25,21.5,19.7,73,23.1,32,6,6
2018,8,12,11,930.9,1007.9,23,21,20,83,23.4,32,6,7
2018,8,12,12,929.4,1006.1,24,21.5,20.2,80,23.8,32,6,5
2018,8,12,13,929.4,1006.1,24,21.5,20.2,80,23.8,32,6,7
2018,8,12,14,928.5,1004.8,25,22,20.5,76,24.2,32,6,7
2018,8,12,15,927.5,1003.8,24.5,22,20.9,81,24.7,32,6,7
2018,8,12,16,927.6,1003.7,25.5,21.5,19.5,70,22.7,32,6,4
2018,8,12,17,927.6,1003.9,24.5,21.5,20,76,23.4,32,8,7
2018,8,12,18,928.4,1004.7,25,21,18.9,69,21.9,32,8,6
2018,8,12,19,928.3,1004.4,25.5,21.5,19.5,70,22.7,32,8,7
2018,8,12,20,929.4,1005.9,25,21.5,19.7,73,23.1,32,8,6
2018,8,12,21,930.4,1006.9,25,21,18.9,69,21.9,32,8,6
2018,8,12,22,931.7,1008.3,24.5,21,19.2,73,22.3,32,8,3
2018,8,12,23,932.3,1008.9,24.5,21,19.2,73,22.3,32,6,7
2018,8,12,24,931.7,1008.6,24,21,19.4,76,22.7,32,8,7
2018,8,12,25,931.4,1008.3,24,20.5,18.6,72,21.5,32,8,7
