YEAR,MN,DT,MAX,MIN,AW,RF,DRNRF(hrs),DRNRF(mnts)
2007,10,1,30,19.5,5,,  ,  
2007,10,2,30,19,7,,  ,  
2007,10,3,30.5,18,5,,0,0
2007,10,4,31,17,5,0,0,0
2007,10,5,30.5,18,6,0,0,0
2007,10,6,31.5,17.5,6,0,0,0
2007,10,7,31.5,17.5,7,0,0,0
2007,10,8,31.5,17.5,6,0,0,0
2007,10,9,30.5,16.5,4,0,0,0
2007,10,10,32.5,15.5,4,0,0,0
2007,10,11,34,17,2,0,0,0
2007,10,12,32.5,16.5,3,0,0,0
2007,10,13,33,15,3,0,0,0
2007,10,14,32,14,4,0,0,0
2007,10,15,32.2,14.5,3,0,0,0
2007,10,16,33,15,3,0,0,0
2007,10,17,32.5,17.5,4,0,0,0
2007,10,18,32.5,17,4,0,0,0
2007,10,19,32.5,16,3,0,0,0
2007,10,20,32.5,16.5,4,14.8,4,20
2007,10,21,31.5,16.5,3,0,0,0
2007,10,22,28.5,17.5,2,0,0,0
2007,10,23,27.5,16.5,4,0,0,0
2007,10,24,27.5,17,4,16.8,1,51
2007,10,25,27.5,16.5,5,6.4,  ,  
2007,10,26,29.8,17,5,5,2,2
2007,10,27,24.5,16,2,99,1,12
2007,10,28,28,16,3,4.6,  ,  
2007,10,30,21,14.5,9,99.8,  ,  
2007,10,31,27,15,4,0,  ,  
2007,11,1,29,16,5,0,0,0
2007,11,2,27,16,3,0,0,0
2007,11,3,23,15,3,0.8,0,15
2007,11,4,28.5,17,3,10,1,10
2007,11,5,23.5,16,2,0,0,0
2007,11,6,29.5,16,2,0.6,0,3
2007,11,7,30.5,15,5,0,0,0
2007,11,8,30,14,2,0,0,0
2007,11,9,29.5,15,2,0,0,0
2007,11,10,30,13.5,2,0,0,0
2007,11,11,29,13,3,0,0,0
2007,11,12,28.5,13,3,0,0,0
2007,11,13,28,11.5,3,0,0,0
2007,11,14,28,9,4,0,0,0
2007,11,16,29,9,3,0,0,0
2007,11,17,28,9.5,4,0,0,0
2007,11,18,27.5,10.5,3,0,0,0
2007,11,19,28,15,7,1.4,1,45
2007,11,20,23,15.5,12,9.8,3,15
2007,11,21,23.5,14.5,3,3.2,7,0
2007,11,22,27.5,14.5,3,0,0,0
2007,11,23,27.5,11,3,0,0,0
2007,11,27,26,13.5,3,0,0,0
2007,11,28,25.5,13.5,2,0.6,0,13
2007,11,29,27.8,13,2,0,0,0
2007,11,30,29,11.5,3,0,0,0
2008,1,1,28,10,3,,0,0
2008,1,2,28,9,3,,0,0
2008,1,3,27.5,9,3,,0,0
2008,1,4,26.5,12,4,,0,0
2008,1,5,23.5,14,5,2.4,0,5
2008,1,6,27.5,10.5,4,,0,0
2008,1,7,27,9.5,4,,0,0
2008,1,8,26.5,9,4,0,0,0
2008,1,9,27,9,3,0,0,0
2008,1,10,28,9,3,0,0,0
2008,1,11,29,8,3,0,0,0
2008,1,12,29,8,3,,0,0
2008,1,13,29,8.5,3,,0,0
2008,1,14,29,9.5,4,,0,0
2008,1,15,29.5,8.5,3,,0,0
2008,1,16,30,9.5,3,,0,0
2008,1,17,29.5,8,3,,0,0
2008,1,18,29,8.5,3,,0,0
2008,1,19,28.5,10,5,,0,0
2008,1,20,28.5,10,5,,0,0
2008,1,21,31,11,4,,  ,  
2008,1,22,31.5,14.5,3,0,0,0
2008,1,23,31,13.5,6,,  ,  
2008,1,24,31.5,13.5,8,,0,0
2008,1,25,31.5,12.5,5,0,0,0
2008,1,26,31.2,13,4,,  ,  
2008,1,27,31,14,4,,  ,  
2008,1,28,29,13,2,,  ,  
2008,1,29,29.5,15,3,0.4,0,5
2008,1,30,31,15,5,,  ,  
2008,1,31,31,14.5,5,,  ,  
2008,2,1,30.5,15,4,,  ,  
2008,2,2,30.5,16,4,,  ,  
2008,2,3,29,16,5,,  ,  
2008,2,4,30.5,15.5,6,,  ,  
2008,2,5,28.5,14.5,7,,  ,  
2008,2,6,30.5,13.5,6,,  ,  
2008,2,7,31,14,6,,  ,  
2008,2,8,31,15.5,6,,  ,  
2008,2,9,32,16.5,6,,  ,  
2008,2,10,31,17.5,7,,  ,  
2008,2,11,30,16,4,16.8,3,32
2008,2,12,32,16.5,6,,  ,  
2008,2,13,31.5,16,5,,  ,  
2008,2,14,31.5,16.5,6,,  ,  
2008,2,15,29,14.5,3,,  ,  
2008,2,16,28.5,14,4,,  ,  
2008,2,17,31,13.5,4,,  ,  
2008,2,18,31,12,4,,  ,  
2008,2,19,32.3,15,5,,  ,  
2008,2,20,32.7,12,6,,  ,  
2008,2,21,33.2,14,5,,  ,  
2008,2,22,32.5,14.5,6,,  ,  
2008,2,23,31.7,13,5,,  ,  
2008,2,24,31.2,12,4,,  ,  
2008,2,25,31,11.5,4,,  ,  
2008,2,26,33.5,13.5,5,0,0,0
2008,2,27,33,11.5,5,0,  ,  
2008,2,28,32,11,5,,  ,  
2008,2,29,32,11.5,5,,  ,  
2008,3,1,32.5,13.5,4,,  ,  
2008,3,2,33.5,13,5,,  ,  
2008,3,11,33.5,13,5,,  ,  
2008,3,12,32,16.5,7,,  ,  
2008,3,13,30.5,15.5,7,,  ,  
2008,3,14,31,17,7,,  ,  
2008,3,15,31.5,17,7,,  ,  
2008,3,17,32,,6,,  ,  
2008,3,18,34,,6,,  ,  
2008,3,19,34.5,16,7,,  ,  
2008,3,20,33,16.5,7,,  ,  
2008,3,21,32,16.5,8,1.2,0,55
2008,3,22,29,17,7,0.8,0,5
2008,3,23,29,16.5,9,,  ,  
2008,3,24,29,16,6,11.4,0,0
2008,3,25,30.5,16,3,12,1,22
2008,3,26,31.5,17.5,3,4.8,0,50
2008,3,27,29,16,3,21,1,5
2008,3,29,33,16,4,1,1,0
2008,3,30,33.2,18,4,0,0,0
2008,3,31,33.2,17.5,5,,  ,  
2008,4,1,32,18.5,7,,  ,  
2008,4,2,32.5,18,4,0,  ,  
2008,4,3,34,17.5,4,0,0,0
2008,4,4,34,17,5,,  ,  
2008,4,5,32.5,18,4,,  ,  
2008,4,6,33,16.5,6,,  ,  
2008,4,7,32.5,15.5,6,,  ,  
2008,4,8,33.5,14,4,,  ,  
2008,4,9,33.8,15,4,,  ,  
2008,4,10,34.5,15,5,,  ,  
2008,4,11,33.5,16,4,,  ,  
2008,4,12,35,15,4,,  ,  
2008,4,13,35.5,16.5,5,,  ,  
2008,4,14,36.2,25.5,6,,  ,  
2008,4,15,27,18,6,,  ,  
2008,4,16,37.5,18,5,,  ,  
2008,4,17,37,21,8,,  ,  
2008,4,18,38,20.5,5,,  ,  
2008,4,19,28,22,4,,  ,  
2008,4,20,27.5,21.5,5,,  ,  
2008,4,21,39.2,20.5,5,,  ,  
2008,4,22,39.8,21,6,,  ,  
2008,4,23,38.5,22.5,4,,  ,  
2008,4,24,38,22,5,,  ,  
2008,4,25,37.5,20,6,,  ,  
2008,4,26,37.5,20.5,6,,  ,  
2008,4,27,37,20,6,,  ,  
2008,4,28,36.5,22.5,5,,  ,  
2008,4,29,34.5,23,6,,  ,  
2008,4,30,35,23,6,,  ,  
2008,5,1,38,23,6,,  ,  
2008,5,2,38,22,6,2.6,0,10
2008,5,3,37,24,8,,  ,  
2008,5,4,37.5,21.5,7,,  ,  
2008,5,5,38,23,6,,  ,  
2008,5,6,37.2,23,7,,  ,  
2008,5,7,36.5,22.5,8,,  ,  
2008,5,8,37,22.5,9,1.4,0,15
2008,5,9,37,21,6,8.4,0,25
2008,5,10,36,22.5,8,,  ,  
2008,5,11,36.5,21.5,10,0.4,0,5
2008,5,12,36,22,8,0.4,  ,  
2008,5,13,37.2,22.5,8,,  ,  
2008,5,14,37.3,23,6,,  ,  
2008,5,15,37,23,8,,  ,  
2008,5,16,37,29.5,10,,  ,  
2008,5,18,37,23,10,,  ,  
2008,5,19,37,23.5,8,,  ,  
2008,5,20,36,24,6,,  ,  
2008,5,21,36.5,22.5,6,,  ,  
2008,5,22,35.5,18.5,8,40,5,35
2008,5,24,34,19.5,4,0.8,0,10
2008,5,25,33,21,5,,  ,  
2008,5,26,34,19.5,6,1.2,0,20
2008,5,27,33.5,21.5,4,,  ,  
2008,5,28,34,22,6,,  ,  
2008,5,29,35.5,21,5,,  ,  
2008,5,30,35,22,6,0.6,0,5
2008,5,31,33.5,22,7,,  ,  
2008,6,1,32.5,20,7,,  ,  
2008,6,2,33,21,5,,  ,  
2008,6,3,34,20.5,5,4.6,0,15
2008,6,4,33.8,20.5,4,0.4,0,5
2008,6,5,34,19,4,6.6,0,20
2008,6,6,34,21,7,,  ,  
2008,6,7,32.2,21,7,,  ,  
2008,6,8,30.5,20.5,7,,  ,  
2008,6,9,29.5,18,7,,  ,  
2008,6,10,31.5,18,8,,  ,  
2008,6,11,31.5,20.5,7,0.4,0,5
2008,6,12,31.2,18,7,,  ,  
2008,6,13,30,18,7,1.2,0,10
2008,6,14,29.2,20.5,7,,  ,  
2008,6,15,30,19,9,,  ,  
2008,6,16,32,21,9,,  ,  
2008,6,17,32,21,8,,  ,  
2008,6,18,32.2,20.5,9,,  ,  
2008,6,19,31.7,20.5,8,,  ,  
2008,6,20,32.7,21,7,,  ,  
2008,6,21,34.5,22.5,6,,  ,  
2008,6,22,37.7,21.5,6,1.2,0,55
2008,6,23,33,21,8,,  ,  
2008,6,24,33.5,21,8,,  ,  
2008,6,25,33.5,21,9,,  ,  
2008,6,26,33.5,21,9,,  ,  
2008,6,27,33.7,21,8,0.6,0,5
2008,6,28,33,21,7,1.8,0,15
2008,6,29,31,21,8,,  ,  
2008,6,30,32.3,20.5,8,,  ,  
2008,7,1,32,21,8,0,0,0
2008,7,2,30.5,19,8,8.4,0,30
2008,7,3,32.8,21,8,0,0,0
2008,7,4,34,21.5,7,0,0,0
2008,7,5,34.3,21.5,7,0,0,0
2008,7,6,33.5,21,7,0,0,0
2008,7,7,29.8,21,8,0,0,0
2008,7,8,32.2,20.5,10,1,0,50
2008,7,9,32.4,21,9,0,0,0
2008,7,10,29.5,20.5,8,0,0,0
2008,7,11,31.5,20.5,8,0,0,0
2008,7,12,33,20.5,9,0,0,0
2008,7,13,34.5,21,7,0,0,0
2008,7,14,35,22.5,6,0,0,0
2008,7,15,35.8,20,5,3.4,1,45
2008,7,16,34,18.5,5,23.4,2,30
2008,7,17,31.8,20.5,4,0,0,0
2008,7,18,31.2,20,3,0,0,0
2008,7,19,32.3,19.5,6,10.6,1,50
2008,7,20,31.5,21,5,0,0,0
2008,7,21,31.5,20,5,0,0,0
2008,7,22,32,20,3,12,1,35
2008,7,23,33,20,2,6.8,0,20
2008,7,24,32,19.5,4,19.8,0,55
2008,7,25,30.7,19,6,13.8,5,55
2008,7,26,29.3,19.5,8,2,  ,  
2008,7,27,28.5,19.5,7,4.8,  ,  
2008,7,28,28.5,19,8,2.4,0,25
2008,7,29,28.5,20,10,0,0,0
2008,7,30,30,19,7,0.4,0,4
2008,7,31,31,20,9,1,0,5
2008,8,1,30,19.5,9,,  ,  
2008,8,2,31.2,20.5,9,,  ,  
2008,8,3,28.5,20.4,6,,  ,  
2008,8,4,27,19,10,2.4,2,5
2008,8,5,26.8,20,7,,  ,  
2008,8,6,31.9,22.5,6,0.2,0,15
2008,8,7,31,22.8,9,,  ,  
2008,8,8,31.5,23.2,11,,0,0
2008,8,9,28.1,22.5,10,,  ,  
2008,8,10,27.4,22.5,12,0,  ,  
2008,8,11,28.6,22.2,11,0,0,0
2008,8,12,31.1,23.1,8,0.2,0,5
2008,8,13,31.1,22,6,13.8,7,25
2008,8,14,29.4,22.5,8,0,0,0
2008,8,15,28.2,22.3,8,0,0,0
2008,8,16,27.9,21.5,7,0,0,0
2008,8,17,30,21.8,6,2.2,0,25
2008,8,18,29.5,22.2,5,0,0,0
2008,8,19,30.2,22,5,0,0,0
2008,8,20,30,21.5,4,6.6,4,0
2008,8,21,28.9,22,5,0,0,0
2008,8,22,30.1,22.2,7,0,0,0
2008,8,23,31.4,22,7,0,0,0
2008,8,24,30.4,22,7,0,0,0
2008,8,25,31.4,21.8,4,0,0,0
2008,8,26,31.1,22,4,1.6,  ,  
2008,8,27,33.7,19.5,4,31.4,3,30
2008,8,28,31.4,21.8,4,0,0,0
2008,8,29,31.9,22,4,0,0,0
2008,8,30,32.4,21.2,4,0,0,0
2008,8,31,32.1,22,4,1.6,  ,  
2008,9,1,32.1,21,3,0,0,0
2008,9,2,32.3,21.5,3,2,1,20
2008,9,3,32.1,20.2,3,8.8,1,25
2008,9,4,31.3,23,5,0,0,0
2008,9,5,33.1,19.5,4,25.4,1,30
2008,9,6,31.6,18.8,3,34.8,5,25
2008,9,7,30.1,20.5,3,1.6,0,30
2008,9,8,30.1,21.6,1,8.4,0,50
2008,9,9,26.7,21,4,5.4,1,30
2008,9,10,27.1,21.6,6,2,0,50
2008,9,11,29.5,21.5,4,0,0,0
2008,9,12,27.6,21,6,0,0,0
2008,9,13,29.9,20.8,5,0,0,0
2008,9,14,29.9,20.6,5,0,0,0
2008,9,15,30.3,20.5,4,0,0,0
2008,9,16,30.1,21.6,3,0,0,0
2008,9,17,29.3,22,5,0,0,0
2008,9,18,30.6,21.6,7,0,0,0
2008,9,19,29.6,20.3,4,0,0,0
2008,9,20,30.6,22.6,3,0,0,0
2008,9,21,28.3,21,4,3,  ,  
2008,9,22,30.1,22.5,2,0,0,0
2008,9,23,31.6,20.4,1,0,0,0
2008,9,24,31.6,22,1,,  ,  
2008,9,25,30.9,20.7,2,5,  ,  
2008,9,26,30.1,21.2,1,0,  ,  
2008,9,27,31.1,19.2,1,0,  ,  
2008,9,28,32.1,19.2,2,0,  ,  
2008,9,29,32.6,20.5,3,0,0,0
2008,10,1,32.6,20.8,1,,  ,  
2008,10,2,33.6,20,2,,  ,  
2008,10,3,33.6,20.5,2,,  ,  
2008,10,4,30.6,21.5,1,,  ,  
2008,10,5,32.1,22.5,1,,  ,  
2008,10,6,31.6,21.2,1,,  ,  
2008,10,7,30.9,20.7,1,1.6,  ,  
2008,10,8,31.6,20.2,1,,  ,  
2008,10,9,31.5,20.7,1,10.2,  ,  
2008,10,10,32.1,20.5,1,,  ,  
2008,10,11,32.1,20.3,1,,  ,  
2008,10,12,30.1,20,1,2,  ,  
2008,10,13,27.9,19.8,1,4,  ,  
2008,10,14,29.4,20.5,1,,  ,  
2008,10,15,29.6,20,1,12,  ,  
2008,10,16,30.6,20.7,1,16.4,  ,  
2008,10,17,29.1,21,1,11.8,  ,  
2008,10,18,31.1,21,1,,  ,  
2008,10,19,29.1,20,1,4.6,  ,  
2008,10,20,27.6,20,1,,  ,  
2008,10,21,26.6,20.5,1,6.6,  ,  
2008,10,22,25.4,20.8,1,2.6,  ,  
2008,10,23,25.9,19.5,1,58.8,  ,  
2008,10,24,27.6,20.7,1,,  ,  
2008,10,25,28.6,20.2,0,11.6,  ,  
2008,10,26,28.1,20,1,,  ,  
2008,10,27,27.6,23.8,2,,  ,  
2008,10,28,28.6,13.5,1,,  ,  
2008,10,29,29.1,12.8,2,,  ,  
2008,10,30,29.6,14.7,1,,  ,  
2008,10,31,29.9,14,1,,  ,  
2008,11,1,30.1,14,2,,  ,  
2008,11,3,29.6,13.2,1,,  ,  
2008,11,4,30.1,14,1,,  ,  
2008,11,6,29.6,14,1,,  ,  
2008,11,7,29.4,14.7,1,,  ,  
2008,11,8,29.3,16,1,,  ,  
2008,11,10,30.3,19,1,,  ,  
2008,11,11,30.1,18.2,1,,  ,  
2008,11,12,28.8,16.2,1,,  ,  
2008,11,13,28.3,14.8,2,,  ,  
2008,11,14,27.6,16.7,2,,  ,  
2008,11,15,25.9,17.5,6,,  ,  
2008,11,16,27.6,18,5,4.6,  ,  
2008,11,17,24.9,19.2,1,,  ,  
2008,11,18,29.1,18,2,,  ,  
2008,11,19,29.3,18.2,2,1.2,  ,  
2008,11,20,29.3,17.2,2,1.2,  ,  
2008,11,21,29.6,18,2,,  ,  
2008,11,22,29.6,19.2,3,4.4,  ,  
2008,11,23,24.3,19,2,1,  ,  
2008,11,24,26.1,19.5,1,4,  ,  
2008,11,25,26.6,19,3,,  ,  
2008,11,26,26.1,18.5,6,0.6,  ,  
2008,11,27,20.6,18.2,5,26.4,  ,  
2008,11,28,21.6,19,3,58.2,  ,  
2008,11,29,23.1,19.5,1,,  ,  
2008,11,30,26.6,20,2,2,  ,  
2008,12,1,27.6,19.2,2,,  ,  
2008,12,2,29.1,18.5,1,4.6,  ,  
2008,12,3,28.6,16,1,,  ,  
2008,12,4,28.1,15.5,2,,  ,  
2008,12,5,28.6,15.5,2,,  ,  
2008,12,6,27.1,16.2,2,,  ,  
2008,12,7,27.1,15.2,2,,  ,  
2008,12,8,28.1,15.8,2,,  ,  
2008,12,9,27.8,18.5,2,,  ,  
2008,12,10,25.6,17.5,1,,  ,  
2008,12,11,29.1,14.5,2,,  ,  
2008,12,12,29.1,15,2,,  ,  
2008,12,13,28.8,15,1,,  ,  
2008,12,14,28.1,16.5,2,,  ,  
2008,12,15,27.7,16,4,,  ,  
2008,12,16,28.1,14.5,3,,  ,  
2008,12,17,28.1,15.2,3,,  ,  
2008,12,18,27.1,16,3,,  ,  
2008,12,19,27.6,15.7,2,,  ,  
2008,12,20,27.3,13.5,4,,  ,  
2008,12,21,28.1,13.2,1,,  ,  
2008,12,22,29.6,13,2,,  ,  
2008,12,23,29.1,12.2,3,,  ,  
2008,12,24,28.6,15,2,,  ,  
2008,12,25,29.1,15,2,,  ,  
2008,12,26,28.1,15,3,,  ,  
2008,12,27,28.6,12.8,2,,  ,  
2008,12,28,29.4,12.2,2,,  ,  
2008,12,29,29.1,11.5,4,,  ,  
2008,12,30,28.6,10.8,3,,  ,  
2008,12,31,28.6,12.2,3,,  ,  
2009,1,1,28.6,12,3,0,  ,  
2009,1,2,28.9,13.2,2,0,  ,  
2009,1,3,28.6,14,3,0,  ,  
2009,1,4,28.1,13.5,3,0,  ,  
2009,1,5,27.6,12.7,2,0,  ,  
2009,1,6,28.1,12,2,0,  ,  
2009,1,7,28.1,12.5,2,0,  ,  
2009,1,8,28.1,18.5,3,0,  ,  
2009,1,9,22.1,16,2,2.4,  ,  
2009,1,10,28.1,15,3,0,  ,  
2009,1,11,28.6,15.5,5,0,  ,  
2009,1,12,28.6,13.5,3,0,  ,  
2009,1,13,28.3,13,4,0,  ,  
2009,1,14,27.1,14.5,5,0,  ,  
2009,1,15,27.6,14,4,0,  ,  
2009,1,16,28.1,15,4,0,  ,  
2009,1,17,28.6,12,3,0,  ,  
2009,1,18,28.1,12,4,0,  ,  
2009,1,19,27.6,10,3,0,  ,  
2009,1,20,29.1,11.7,4,0,  ,  
2009,1,21,29.1,12,4,0,  ,  
2009,1,22,29.6,12.5,3,0,  ,  
2009,1,23,30.6,13.2,2,0,  ,  
2009,1,24,31.1,12,3,0,  ,  
2009,1,25,31.6,12,2,0,  ,  
2009,1,26,31.1,12.5,3,0,  ,  
2009,1,27,32.6,16,3,0,  ,  
2009,1,28,32.3,17,3,0,  ,  
2009,1,29,33.1,17,4,0,  ,  
2009,1,30,34.1,12.5,4,0,  ,  
2009,1,31,30.1,14,4,0,  ,  
2009,2,1,33.1,15,5,,  ,  
2009,2,2,33.1,14,5,,  ,  
2009,2,3,33.1,17,8,,  ,  
2009,2,4,33.1,16.5,5,,  ,  
2009,2,5,32.6,16.5,5,,  ,  
2009,2,6,32.8,18.5,6,,  ,  
2009,2,7,32.1,14,5,,  ,  
2009,2,8,31.6,14.5,5,,  ,  
2009,2,9,30.6,14.2,4,,  ,  
2009,2,10,30.6,14,5,,  ,  
2009,2,11,30.6,13.5,5,,  ,  
2009,2,12,33.1,13,4,,  ,  
2009,2,13,32.6,15.5,3,,  ,  
2009,2,14,33.6,15,4,,  ,  
2009,2,15,33.1,15,5,,  ,  
2009,2,16,33.3,15.5,5,,  ,  
2009,2,17,32.6,12.5,6,,  ,  
2009,2,18,31.1,13.5,6,,  ,  
2009,2,19,31.6,14.5,5,,  ,  
2009,2,20,33.1,12.5,5,,  ,  
2009,2,21,31.6,13,4,,  ,  
2009,2,22,33.6,17.5,5,,  ,  
2009,2,23,34.1,16.5,7,,  ,  
2009,2,24,35.6,17,5,,  ,  
2009,2,25,34.5,18.5,4,,  ,  
2009,2,26,37.1,20,3,,  ,  
2009,2,27,37.1,20,5,,  ,  
2009,2,28,36.9,17,6,,  ,  
2009,3,1,37.3,18.5,5,,  ,  
2009,3,2,37.3,18,3,,  ,  
2009,3,3,36.6,16,4,,  ,  
2009,3,4,36.3,17,4,,  ,  
2009,3,5,37.1,17.5,4,,  ,  
2009,3,6,37.3,19,4,,  ,  
2009,3,7,38.1,18.5,4,,  ,  
2009,3,8,38.1,17.5,6,,  ,  
2009,3,9,36.1,15.5,6,,  ,  
2009,3,10,33.1,18,8,,  ,  
2009,3,11,30.1,18,5,,  ,  
2009,3,12,32.1,18.5,5,,  ,  
2009,3,13,34.3,19,5,,  ,  
2009,3,14,35.6,19,6,,  ,  
2009,3,15,34.6,21,5,,  ,  
2009,3,16,34.6,16.5,4,1.2,  ,  
2009,3,17,35.1,17.5,4,,  ,  
2009,3,18,35.6,18.5,5,,  ,  
2009,3,19,35.9,16.5,4,,  ,  
2009,3,20,37.1,18,6,,  ,  
2009,3,21,36.8,21.5,6,,  ,  
2009,3,22,36.8,20.5,5,,  ,  
2009,3,23,36.5,17.5,7,2,  ,  
2009,3,24,34.6,19,6,,  ,  
2009,3,25,34.1,19.5,5,,  ,  
2009,3,26,33.6,18,4,,  ,  
2009,3,27,36.3,18.5,6,,  ,  
2009,3,29,36.6,19.5,6,,  ,  
2009,3,30,37.1,20,6,,  ,  
2009,3,31,37.6,19,6,,  ,  
2009,4,1,38.1,19,6,,  ,  
2009,4,2,38.1,19,6,,  ,  
2009,4,3,38.1,18,6,,  ,  
2009,4,4,37.6,18.5,7,,  ,  
2009,4,5,38.1,17.5,7,,  ,  
2009,4,6,38.4,20,6,,  ,  
2009,4,7,38.6,20,6,,  ,  
2009,4,8,38.1,19.5,7,,  ,  
2009,4,9,37.6,20,6,,  ,  
2009,4,10,36.1,19,6,,  ,  
2009,4,11,35.6,20.6,7,,  ,  
2009,4,12,36.7,21.5,6,,  ,  
2009,4,13,36.7,19.2,4,,  ,  
2009,4,14,37.3,20,5,,  ,  
2009,4,15,36.6,19.5,4,,  ,  
2009,4,16,38.4,21,5,,  ,  
2009,4,17,38.6,22.5,5,,  ,  
2009,4,18,39,22.5,5,,  ,  
2009,4,19,39.6,22.5,5,,  ,  
2009,4,20,39.1,22.5,5,,  ,  
2009,4,21,37.1,22.5,6,,  ,  
2009,4,22,38.1,21.5,6,,  ,  
2009,4,23,39.1,21.5,6,,  ,  
2009,4,24,39.1,22,7,,  ,  
2009,4,25,39.1,22.5,4,,  ,  
2009,4,26,37.1,23,5,,  ,  
2009,4,27,37.1,21.5,4,,  ,  
2009,4,28,38.1,21,5,,  ,  
2009,4,29,38.3,21,5,,  ,  
2009,5,1,39.6,21.5,4,,  ,  
2009,5,2,39.6,23,6,,  ,  
2009,5,3,40.3,23,4,,  ,  
2009,5,5,40.1,20.5,6,5.4,  ,  
2009,5,6,36.1,22,3,,  ,  
2009,5,7,37.6,22,4,,  ,  
2009,5,8,38.9,24,5,,  ,  
2009,5,9,39.6,23.2,5,,  ,  
2009,5,10,38.3,21.5,5,0.6,  ,  
2009,5,11,38.2,23.2,5,,  ,  
2009,5,12,39.1,24,6,,  ,  
2009,5,13,40.3,24.2,7,,  ,  
2009,5,14,39.6,23.5,  ,,  ,  
2009,5,15,38.6,24.5,8,,  ,  
2009,5,17,36.6,27.5,5,,  ,  
2009,5,18,37.6,23,5,,  ,  
2009,5,19,35.6,23,6,,  ,  
2009,5,20,37.6,21,7,9.2,  ,  
2009,5,21,33.3,22,  ,,  ,  
2009,5,22,35.1,19.5,7,6.8,  ,  
2009,5,23,32.1,22.5,6,,  ,  
2009,5,24,34.6,19.5,9,1.4,  ,  
2009,5,25,31.6,21.5,9,,  ,  
2009,5,26,32.6,22.5,8,,  ,  
2009,5,27,34.7,22,4,,  ,  
2009,5,28,35.6,24.5,6,,  ,  
2009,5,29,35.6,23,7,,  ,  
2009,5,30,36.6,22.5,6,,  ,  
2009,6,1,35.3,20,5,5.2,  ,  
2009,6,2,33,21.5,7,,  ,  
2009,6,3,33.6,22,8,,  ,  
2009,6,4,34.6,22.5,10,,  ,  
2009,6,5,34.6,22,10,,  ,  
2009,6,6,35.1,21.5,11,,  ,  
2009,6,7,31.1,20,8,,  ,  
2009,6,8,32.1,21,15,,  ,  
2009,6,9,33.6,21.5,11,,  ,  
2009,6,10,34.6,22.5,8,,  ,  
2009,6,11,35.9,19.5,7,3.2,  ,  
2009,6,12,32.6,21,6,,  ,  
2009,6,13,34.1,19,7,4,  ,  
2009,6,14,33.6,21,7,,  ,  
2009,6,15,34.1,22,5,,  ,  
2009,6,16,34.1,21,7,,  ,  
2009,6,17,34.1,22,7,,  ,  
2009,6,18,34.6,22,6,,  ,  
2009,6,19,35.3,20,4,25,  ,  
2009,6,20,32.6,21.5,3,,  ,  
2009,6,21,35.1,22,4,,  ,  
2009,6,22,32.1,21.5,7,,  ,  
2009,6,23,35.1,21,8,,  ,  
2009,6,24,34.6,21,8,,  ,  
2009,6,25,34.1,21.5,9,,  ,  
2009,6,26,33.1,20.5,9,,  ,  
2009,6,27,32.6,21,11,,  ,  
2009,6,28,31.1,20,9,10.2,  ,  
2009,6,29,32.5,21.2,6,,  ,  
2009,6,30,34.6,21.5,6,,  ,  
2009,7,1,35.1,21,7,,  ,  
2009,7,2,34.6,21,9,,  ,  
2009,7,3,31.1,20,8,3.6,  ,  
2009,7,4,30.6,20.5,9,,  ,  
2009,7,5,32.1,20.5,7,,  ,  
2009,7,6,31.6,21,10,,  ,  
2009,7,7,32.1,21,10,,  ,  
2009,7,8,29.6,21,10,,  ,  
2009,7,9,31.6,21,11,,  ,  
2009,7,10,31.6,19.5,9,3.4,  ,  
2009,7,11,32.1,20,8,,  ,  
2009,7,12,32.9,20.5,7,,  ,  
2009,7,13,33.1,21,12,,  ,  
2009,7,14,32.6,21.5,10,,  ,  
2009,7,15,31.6,20.5,10,,  ,  
2009,7,16,30.6,20,11,0.6,  ,  
2009,7,17,32.1,20,9,4,  ,  
2009,7,18,30.1,21,8,62.2,  ,  
2009,7,19,32.1,20,10,62.2,  ,  
2009,7,20,31.6,21,11,62.2,  ,  
2009,7,21,30.6,20.5,12,,  ,  
2009,7,22,30.6,20.5,10,,  ,  
2009,7,23,32.6,19.5,11,,  ,  
2009,7,24,32.6,20,9,,  ,  
2009,7,25,33.6,21,10,,  ,  
2009,7,27,34.1,20.5,8,,  ,  
2009,7,28,33.1,20,9,,  ,  
2009,7,29,34.1,20.5,9,,  ,  
2009,7,30,32.5,21,9,,  ,  
2009,7,31,33.6,21,9,,  ,  
2009,8,1,33.6,20.5,9,,  ,  
2009,8,2,32.6,20.2,9,,  ,  
2009,8,3,33.6,20.5,9,,  ,  
2009,8,4,33.6,20,9,,  ,  
2009,8,5,33.1,20,10,,  ,  
2009,8,6,33.1,20.5,10,,  ,  
2009,8,7,34.1,20.5,10,,  ,  
2009,8,8,34.1,20,9,7.2,  ,  
2009,8,9,33.6,20.5,9,,  ,  
2009,8,10,33.6,20.5,7,,  ,  
2009,8,11,32.6,20.5,9,,  ,  
2009,8,12,32.6,20.5,8,,  ,  
2009,8,13,33.6,21,8,,  ,  
2009,8,14,34.1,21.5,7,,  ,  
2009,8,16,29.6,19,5,12,  ,  
2009,8,17,28.6,19.5,4,5.2,  ,  
2009,8,18,25,18.5,2,4.4,  ,  
2009,8,19,31.1,19,4,,  ,  
2009,8,20,32.1,19,6,,  ,  
2009,8,21,31.6,19.5,4,,  ,  
2009,8,22,31.6,18,4,38,  ,  
